reference,degraded,fvnsim0,fvnsim1,fvnsim2,fvnsim3,fvnsim4,fvnsim5,fvnsim6,fvnsim7,fvnsim8,fvnsim9,fvnsim10,fvnsim11,fvnsim12,fvnsim13,fvnsim14,fvnsim15,fvnsim16,fvnsim17,fvnsim18,fvnsim19,fvnsim20,fvnsim21,fvnsim22,fvnsim23,fvnsim24,fvnsim25,fvnsim26,fvnsim27,fvnsim28,fvnsim29,fvnsim30,fvnsim31,moslqs
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_10_CHOP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_10_CHOP_MK.wav,0.98411172,0.987532032,0.985248874,0.99002415,0.990478745,0.988148781,0.99179661,0.987978901,0.990067532,0.991875943,0.99441641,0.994431923,0.995508956,0.99538163,0.995332522,0.996130115,0.99483591,0.99323912,0.993740314,0.991370171,0.99416907,0.994234795,0.996372471,0.997768303,0.997620674,0.99859331,0.999186528,0.998971075,0.996088684,0.991670799,0.994360282,0.994374933,3.9
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_12_ECHO_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_12_ECHO_ML.wav,0.896821503,0.881989901,0.882515974,0.879119809,0.886463203,0.919010932,0.914637568,0.903412755,0.904400759,0.899152654,0.897386739,0.901226573,0.911893061,0.937297391,0.920021859,0.937458207,0.951213252,0.946411777,0.935327328,0.942254714,0.937022405,0.89179351,0.903432667,0.919631938,0.916190076,0.955148839,0.966047854,0.980645321,0.98454111,0.959719405,0.965017225,0.948210585,2.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\C_13_CLIP_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\ref\R_13_CLIP_ML.wav,0.954249524,0.971803801,0.980289945,0.983627257,0.995633784,0.99877988,0.999458944,0.998866531,0.993191126,0.995180173,0.996336017,0.995776099,0.994441454,0.992217276,0.987286945,0.990635077,0.981652978,0.962281633,0.927120284,0.871481531,0.814398623,0.743256938,0.749992183,0.678997272,0.551286931,0.497245056,0.550358998,0.554108851,0.591538492,0.601230606,0.604603843,0.638595119,2.8
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_17_NOISE_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_17_NOISE_MK.wav,0.651502497,0.692986587,0.597388106,0.521517604,0.475496905,0.445174628,0.466088079,0.420754335,0.442748855,0.454691745,0.374497006,0.36199363,0.366371539,0.419137896,0.459345489,0.444776535,0.420062047,0.421511867,0.438924,0.449478644,0.521334307,0.458822403,0.367977417,0.344257423,0.318195625,0.390930578,0.491852994,0.615005646,0.594280948,0.455156822,0.414706962,0.411656612,1.4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_11_NOISE_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_11_NOISE_FA.wav,0.463105624,0.4595306,0.5073586,0.533387747,0.549936506,0.57772866,0.58488648,0.588555423,0.591844205,0.592214174,0.58940828,0.581910877,0.582215673,0.5856903,0.593717828,0.593167674,0.590166213,0.593189847,0.588361146,0.59341301,0.590511217,0.592320074,0.590835307,0.590357351,0.683713525,0.715553639,0.802445052,0.934307463,0.948449547,0.980997488,0.981802386,0.981787067,3.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_24_CHOP_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_24_CHOP_FG.wav,0.696254308,0.797614521,0.910699862,0.962231421,0.970604132,0.974682776,0.97964172,0.982740505,0.980918921,0.966495808,0.911819398,0.914080945,0.919562651,0.941868849,0.951856875,0.932675985,0.898334105,0.918932341,0.925518766,0.895409074,0.827173427,0.67787035,0.62852628,0.590146952,0.625819898,0.660319476,0.608607431,0.607392401,0.636527714,0.65336933,0.656688461,0.691099567,1.3
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_10_CHOP_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_10_CHOP_ML.wav,0.997238468,0.996159143,0.995562524,0.995781153,0.997878704,0.998227582,0.998714156,0.998993461,0.998921952,0.997890145,0.998000643,0.997829396,0.997002491,0.99609928,0.994800971,0.99200476,0.990810947,0.992525981,0.988910301,0.986515816,0.987478163,0.984013102,0.986173869,0.99266063,0.988166156,0.992747244,0.997813118,0.995216416,0.992059202,0.975286611,0.970439749,0.968584279,4.1
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_21_CHOP_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_21_CHOP_FG.wav,0.959985967,0.985093489,0.999089407,0.999700168,0.999736815,0.999904061,0.999855221,0.999732655,0.999555876,0.998827301,0.998273003,0.998179977,0.998081886,0.999345366,0.999518223,0.998867279,0.996985736,0.996147345,0.998592694,0.99973826,0.999920836,0.999550447,0.994522188,0.656133373,0.570811756,0.618353793,0.621133301,0.622254259,0.688534075,0.740736424,0.745598505,0.779013993,4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\C_07_CLIP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\ref\R_07_CLIP_MK.wav,0.959933231,0.986298005,0.988062752,0.989230602,0.992984693,0.990713545,0.988398744,0.991929729,0.988845199,0.954477305,0.943523813,0.955470592,0.940758788,0.950284576,0.951705469,0.920454559,0.921389793,0.921971083,0.914642156,0.940753138,0.942280963,0.903038704,0.86435201,0.900948805,0.932058824,0.950032056,0.952414828,0.968890052,0.95818406,0.924769577,0.910544384,0.936599109,3.8
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_22_NOISE_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_22_NOISE_FG.wav,0.955848256,0.981090898,0.99702785,0.999370187,0.999655611,0.999829033,0.999819352,0.999779214,0.999781111,0.999607638,0.999351297,0.999210779,0.999332286,0.999293465,0.999278873,0.999817668,0.999104451,0.998598158,0.997770169,0.998729654,0.997694307,0.986572441,0.9719491,0.663404267,0.575171897,0.559051151,0.561830418,0.570578626,0.624715733,0.665984226,0.680637101,0.718941282,3.3
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\C_10_COMPSPKR_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\compspkr\ref\R_10_COMPSPKR_ML.wav,0.828883589,0.811963125,0.749350335,0.711964135,0.713381728,0.750276601,0.751359432,0.735127633,0.731913324,0.699720191,0.692701557,0.723624965,0.751908236,0.767907728,0.713537707,0.746624577,0.827185224,0.823438123,0.803471534,0.733568474,0.684044533,0.674113294,0.669912029,0.719238746,0.754142441,0.730162498,0.730493212,0.772606872,0.774822158,0.720656527,0.754481891,0.746425756,1.9
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_02_ECHO_FA.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_02_ECHO_FA.wav,0.999210506,0.999602456,0.999521363,0.99969297,0.999603145,0.999587424,0.999452409,0.999571805,0.999605388,0.99967408,0.999706635,0.999762043,0.999798921,0.999867237,0.999873426,0.999894768,0.999780534,0.999709036,0.999834684,0.999904909,0.999900504,0.999881671,0.999856483,0.999540296,0.998974037,0.998490926,0.999759179,0.999887619,0.999403865,0.999263545,0.999330113,0.998996418,4.5
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\C_13_CLIP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\clip\ref\R_13_CLIP_MK.wav,0.94719218,0.98213077,0.990155465,0.993731458,0.998459454,0.999336466,0.999038493,0.999405746,0.998820388,0.997980423,0.996118837,0.99357121,0.996428656,0.99417388,0.978140743,0.974172023,0.968084862,0.96976925,0.961271533,0.955386987,0.93186387,0.872900664,0.747832897,0.622352618,0.604220067,0.565677336,0.565618033,0.565151836,0.619761388,0.6669472,0.683417447,0.736898711,2.8
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\C_15_CHOP_MK.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\chop\ref\R_15_CHOP_MK.wav,0.783405965,0.847432515,0.818486737,0.817044919,0.812143274,0.785700998,0.778151031,0.798170734,0.798851172,0.770541877,0.751891884,0.776455124,0.787398062,0.789548689,0.790943426,0.766894552,0.771551718,0.794977312,0.783208516,0.785114181,0.813203347,0.813336452,0.784693427,0.780047481,0.777384266,0.788689214,0.783990625,0.834197323,0.818101548,0.706450314,0.680459273,0.674961079,2.4
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\C_02_ECHO_ML.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\echo\ref\R_02_ECHO_ML.wav,0.999742354,0.999651566,0.999490863,0.99915809,0.999075596,0.999623977,0.999750468,0.999760114,0.999803008,0.999867075,0.999817236,0.999886445,0.999920381,0.999888049,0.999873817,0.999834329,0.999741594,0.999795496,0.999857679,0.999828175,0.999669821,0.999573763,0.999705297,0.99979867,0.99984573,0.9998417,0.999764076,0.999687368,0.99951064,0.999264234,0.999340596,0.99937259,4.7
C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\C_17_NOISE_FG.wav,C:\Users\Martzen\Desktop\TCD-VOIP\Test Set\noise\ref\R_17_NOISE_FG.wav,0.394273744,0.447565485,0.508223813,0.496513813,0.407859886,0.373816442,0.326006624,0.326551931,0.381189134,0.417978911,0.422839528,0.329496039,0.298541732,0.278132464,0.352449919,0.456619253,0.432719296,0.415838239,0.407226458,0.446043409,0.522609556,0.513729022,0.370179718,0.288802986,0.318119077,0.415831662,0.48894241,0.619226361,0.584915948,0.376775159,0.338502283,0.364548855,1.5
